# RaceRender Data: [TrackAddict 4.3.7; Android 9; samsung SM-N960U / Qualcomm Technologies, Inc SDM845] (Mode: 1),,,,,,,,,,,,,,,
# Exported by TrackAddict 4.3.7 on Android 9,,,,,,,,,,,,,,,,
# http://HPTuners.com,,,,,,,,,,,,,,,,
# Fixed Rate Interpolated Export (20.000 Hz),,,,,,,,,,,,,,,,
# Lap 0: 00:04:05.978,,,,,,,,,,,,,,,,
# Lap 1: 00:00:40.710,,,,,,,,,,,,,,,,
# Lap 2: 00:01:17.535,,,,,,,,,,,,,,,,
Time,UTC Time,Lap,Latitude,Longitude,Altitude (m),Altitude (ft),Speed (MPH),Heading,Accuracy (m),Accel X,Accel Y,Accel Z,Brake (calculated),Barometric Pressure (PSI),Pressure Altitude (ft),
44.5,1566744301,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.18,0.1,0.03,1,14.547,278,
44.55,1566744301,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.14,0.1,0.01,1,14.547,279,
44.6,1566744301,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.12,0.09,0,1,14.547,279,
44.65,1566744301,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.14,0.08,0.01,1,14.547,279,
44.7,1566744301,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.15,0.08,0.03,1,14.547,279,
44.75,1566744301,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.15,0.09,0.06,1,14.547,279,
44.8,1566744301,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.15,0.1,0.05,1,14.547,279,
44.85,1566744301,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.15,0.1,0.03,1,14.547,279,
44.9,1566744301,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.17,0.1,0.05,1,14.547,279,
44.95,1566744301,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.17,0.09,0.05,1,14.547,279,
45,1566744301,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.16,0.09,0.04,1,14.547,279,
45.05,1566744301,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.16,0.1,0.04,1,14.547,279,
45.1,1566744301,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.17,0.1,0.05,1,14.547,279,
45.15,1566744301,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.17,0.1,0.06,1,14.547,279,
45.2,1566744301,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.17,0.1,0.07,1,14.547,279,
45.25,1566744301,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.17,0.1,0.03,1,14.547,279,
45.3,1566744301,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.16,0.1,0.02,1,14.547,279,
45.35,1566744301,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.17,0.1,0.06,1,14.547,279,
45.4,1566744301,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.17,0.1,0.04,1,14.547,279,
45.45,1566744301,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.16,0.1,0.03,1,14.547,279,
45.5,1566744302,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.17,0.1,0.03,1,14.547,279,
45.55,1566744302,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.18,0.1,0.04,1,14.547,279,
45.6,1566744302,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.18,0.1,0.05,1,14.547,279,
45.65,1566744302,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.16,0.1,0.04,1,14.547,279,
45.7,1566744302,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.16,0.08,0.03,1,14.547,279,
45.75,1566744302,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.16,0.08,0.03,1,14.547,279,
45.8,1566744302,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.18,0.09,0.03,1,14.547,279,
45.85,1566744302,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.18,0.1,0.03,1,14.547,279,
45.9,1566744302,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.17,0.13,0.05,1,14.547,279,
45.95,1566744302,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.17,0.13,0.05,1,14.547,279,
46,1566744302,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.17,0.11,0.05,1,14.547,279,
46.05,1566744302,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.18,0.11,0.05,1,14.547,279,
46.1,1566744302,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.18,0.11,0.04,1,14.547,279,
46.15,1566744302,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.18,0.11,0.03,1,14.547,279,
46.2,1566744302,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.18,0.11,0.03,1,14.547,279,
46.25,1566744302,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.18,0.11,0.04,1,14.547,279,
46.3,1566744302,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.17,0.11,0.04,1,14.547,279,
46.35,1566744302,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.17,0.11,0.04,1,14.547,279,
46.4,1566744302,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.17,0.11,0.04,1,14.547,279,
46.45,1566744302,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.18,0.11,0.04,1,14.547,279,
46.5,1566744303,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.18,0.11,0.04,1,14.547,279,
46.55,1566744303,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.18,0.1,0.04,1,14.547,279,
46.6,1566744303,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.18,0.1,0.04,1,14.547,279,
46.65,1566744303,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.18,0.1,0.04,1,14.547,279,
46.7,1566744303,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.18,0.1,0.04,1,14.547,279,
46.75,1566744303,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.18,0.1,0.04,1,14.547,279,
46.8,1566744303,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.17,0.11,0.04,1,14.547,279,
46.85,1566744303,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.17,0.11,0.04,1,14.547,279,
46.9,1566744303,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.18,0.11,0.04,1,14.547,279,
46.95,1566744303,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.18,0.1,0.04,1,14.547,279,
47,1566744303,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.18,0.1,0.04,1,14.547,279,
47.05,1566744303,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.17,0.11,0.04,1,14.547,279,
47.1,1566744303,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.18,0.11,0.04,1,14.547,279,
47.15,1566744303,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.18,0.11,0.04,1,14.547,279,
47.2,1566744303,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.18,0.11,0.04,1,14.547,279,
47.25,1566744303,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.18,0.11,0.04,1,14.547,279,
47.3,1566744303,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.18,0.11,0.04,1,14.547,279,
47.35,1566744303,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.18,0.11,0.05,1,14.547,279,
47.4,1566744303,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.18,0.11,0.05,1,14.547,279,
47.45,1566744303,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.18,0.11,0.05,1,14.547,279,
47.5,1566744304,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.17,0.11,0.04,1,14.547,279,
47.55,1566744304,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.18,0.11,0.04,1,14.547,279,
47.6,1566744304,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.18,0.11,0.04,1,14.547,279,
47.65,1566744304,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.18,0.1,0.05,1,14.547,279,
47.7,1566744304,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.18,0.1,0.05,1,14.547,279,
47.75,1566744304,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.18,0.11,0.04,1,14.547,279,
47.8,1566744304,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.18,0.11,0.04,1,14.547,278,
47.85,1566744304,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.18,0.11,0.04,1,14.547,278,
47.9,1566744304,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.17,0.11,0.03,1,14.547,278,
47.95,1566744304,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.18,0.11,0.04,1,14.547,279,
48,1566744304,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.18,0.11,0.05,1,14.547,279,
48.05,1566744304,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.18,0.11,0.05,1,14.547,279,
48.1,1566744304,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.17,0.1,0.04,1,14.547,279,
48.15,1566744304,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.18,0.1,0.05,1,14.547,279,
48.2,1566744304,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.18,0.1,0.05,1,14.547,279,
48.25,1566744304,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.18,0.1,0.04,1,14.547,279,
48.3,1566744304,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.18,0.1,0.04,1,14.547,279,
48.35,1566744304,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.18,0.11,0.04,1,14.547,279,
48.4,1566744304,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.18,0.1,0.02,1,14.547,279,
48.45,1566744304,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.18,0.1,0.02,1,14.547,279,
48.5,1566744305,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.18,0.1,0.03,1,14.547,279,
48.55,1566744305,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.18,0.1,0.04,1,14.547,279,
48.6,1566744305,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.18,0.11,0.04,1,14.547,279,
48.65,1566744305,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.18,0.11,0.04,1,14.547,279,
48.7,1566744305,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.18,0.11,0.04,1,14.547,279,
48.75,1566744305,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.18,0.11,0.04,1,14.547,279,
48.8,1566744305,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.17,0.11,0.04,1,14.547,279,
48.85,1566744305,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.17,0.11,0.04,1,14.547,279,
48.9,1566744305,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.18,0.11,0.04,1,14.547,279,
48.95,1566744305,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.18,0.11,0.04,1,14.547,279,
49,1566744305,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.18,0.11,0.04,1,14.547,279,
49.05,1566744305,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.18,0.11,0.04,1,14.547,279,
49.1,1566744305,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.18,0.11,0.04,1,14.547,279,
49.15,1566744305,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.18,0.11,0.04,1,14.547,279,
49.2,1566744305,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.18,0.1,0.04,1,14.547,279,
49.25,1566744305,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.17,0.11,0.03,1,14.547,279,
49.3,1566744305,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.17,0.12,0.03,1,14.547,279,
49.35,1566744305,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.18,0.12,0.05,1,14.547,279,
49.4,1566744305,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.18,0.11,0.03,1,14.547,279,
49.45,1566744305,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.17,0.11,0.02,1,14.547,279,
49.5,1566744306,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.17,0.11,0.03,1,14.547,279,
49.55,1566744306,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.18,0.1,0.05,1,14.547,279,
49.6,1566744306,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.19,0.1,0.05,1,14.547,279,
49.65,1566744306,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.18,0.1,0.04,1,14.547,279,
49.7,1566744306,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.18,0.11,0.04,1,14.547,279,
49.75,1566744306,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.18,0.11,0.05,1,14.547,279,
49.8,1566744306,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.18,0.11,0.05,1,14.547,279,
49.85,1566744306,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.18,0.1,0.04,1,14.547,279,
49.9,1566744306,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.18,0.11,0.05,1,14.547,279,
49.95,1566744306,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.18,0.11,0.05,1,14.547,279,
50,1566744306,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.18,0.11,0.04,1,14.547,279,
50.05,1566744306,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.18,0.1,0.04,1,14.547,279,
50.1,1566744306,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.18,0.1,0.04,1,14.547,279,
50.15,1566744306,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.18,0.1,0.04,1,14.547,279,
50.2,1566744306,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.18,0.11,0.04,1,14.547,279,
50.25,1566744306,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.18,0.11,0.04,1,14.547,279,
50.3,1566744306,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.18,0.11,0.04,1,14.547,279,
50.35,1566744306,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.18,0.1,0.04,1,14.547,279,
50.4,1566744306,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.18,0.11,0.04,1,14.547,279,
50.45,1566744306,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.18,0.11,0.04,1,14.547,279,
50.5,1566744307,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.18,0.12,0.04,1,14.547,279,
50.55,1566744307,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.18,0.1,0.04,1,14.547,279,
50.6,1566744307,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.18,0.09,0.03,1,14.547,279,
50.65,1566744307,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.18,0.09,0.04,1,14.547,279,
50.7,1566744307,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.19,0.09,0.04,1,14.547,279,
50.75,1566744307,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.18,0.09,0.04,1,14.547,279,
50.8,1566744307,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.16,0.1,0.04,1,14.547,279,
50.85,1566744307,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.17,0.1,0.03,1,14.547,279,
50.9,1566744307,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.19,0.1,0.07,1,14.547,279,
50.95,1566744307,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.19,0.11,0.07,1,14.547,279,
51,1566744307,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.18,0.11,0.06,1,14.547,279,
51.05,1566744307,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.18,0.1,0.05,1,14.547,279,
51.1,1566744307,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.18,0.1,0.04,1,14.547,279,
51.15,1566744307,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.17,0.1,0.04,1,14.547,279,
51.2,1566744307,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.17,0.11,0.05,1,14.547,279,
51.25,1566744307,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.18,0.11,0.05,1,14.547,279,
51.3,1566744307,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.18,0.1,0.04,1,14.547,279,
51.35,1566744307,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.18,0.09,0.04,1,14.547,279,
51.4,1566744307,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.18,0.09,0.04,1,14.547,279,
51.45,1566744307,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.18,0.1,0.03,1,14.547,279,
51.5,1566744308,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.17,0.12,0.03,1,14.547,278,
51.55,1566744308,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.15,0.12,0.04,1,14.547,278,
51.6,1566744308,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.16,0.12,0.04,1,14.547,278,
51.65,1566744308,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.18,0.1,0.03,1,14.547,279,
51.7,1566744308,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.18,0.1,0.04,1,14.547,278,
51.75,1566744308,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.18,0.11,0.04,1,14.547,278,
51.8,1566744308,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.18,0.11,0.04,1,14.547,278,
51.85,1566744308,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.16,0.12,0.04,1,14.547,278,
51.9,1566744308,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.17,0.11,0.05,1,14.547,278,
51.95,1566744308,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.18,0.11,0.05,1,14.547,278,
52,1566744308,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.18,0.11,0.04,1,14.547,278,
52.05,1566744308,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.18,0.11,0.04,1,14.547,279,
52.1,1566744308,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.17,0.12,0.05,1,14.547,278,
52.15,1566744308,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.17,0.12,0.04,1,14.547,278,
52.2,1566744308,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.17,0.11,0.03,1,14.547,278,
52.25,1566744308,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.17,0.11,0.03,1,14.547,278,
52.3,1566744308,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.17,0.11,0.04,1,14.547,278,
52.35,1566744308,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.17,0.12,0.04,1,14.547,278,
52.4,1566744308,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.17,0.12,0.04,1,14.547,278,
52.45,1566744308,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.17,0.11,0.04,1,14.547,278,
52.5,1566744309,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.17,0.11,0.04,1,14.548,278,
52.55,1566744309,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.17,0.11,0.04,1,14.549,278,
52.6,1566744309,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.17,0.11,0.04,1,14.549,278,
52.65,1566744309,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.17,0.11,0.04,1,14.549,278,
52.7,1566744309,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.18,0.11,0.04,1,14.549,278,
52.75,1566744309,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.18,0.1,0.04,1,14.549,278,
52.8,1566744309,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.17,0.12,0.04,1,14.549,278,
52.85,1566744309,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.17,0.12,0.04,1,14.549,278,
52.9,1566744309,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.17,0.11,0.04,1,14.549,278,
52.95,1566744309,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.17,0.11,0.03,1,14.549,278,
53,1566744309,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.17,0.12,0.04,1,14.549,277,
53.05,1566744309,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.17,0.12,0.04,1,14.549,277,
53.1,1566744309,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.18,0.12,0.04,1,14.549,277,
53.15,1566744309,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.18,0.12,0.04,1,14.549,277,
53.2,1566744309,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.16,0.12,0.03,1,14.549,277,
53.25,1566744309,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.17,0.11,0.03,1,14.549,277,
53.3,1566744309,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.18,0.11,0.03,1,14.549,277,
53.35,1566744309,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.17,0.11,0.03,1,14.549,278,
53.4,1566744309,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.17,0.11,0.03,1,14.549,277,
53.45,1566744309,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.18,0.11,0.05,1,14.549,277,
53.5,1566744310,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.18,0.11,0.06,1,14.549,277,
53.55,1566744310,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.17,0.11,0.04,1,14.549,277,
53.6,1566744310,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.17,0.11,0.04,1,14.549,277,
53.65,1566744310,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.18,0.11,0.05,1,14.549,277,
53.7,1566744310,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.17,0.11,0.03,1,14.549,277,
53.75,1566744310,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.17,0.11,0.03,1,14.549,277,
53.8,1566744310,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.17,0.12,0.04,1,14.549,277,
53.85,1566744310,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.17,0.12,0.04,1,14.549,277,
53.9,1566744310,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.17,0.1,0.04,1,14.549,277,
53.95,1566744310,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.17,0.1,0.03,1,14.549,277,
54,1566744310,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.17,0.11,0.03,1,14.549,277,
54.05,1566744310,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.17,0.11,0.03,1,14.549,276,
54.1,1566744310,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.17,0.11,0.04,1,14.549,276,
54.15,1566744310,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.17,0.11,0.04,1,14.549,277,
54.2,1566744310,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.17,0.1,0.03,1,14.549,277,
54.25,1566744310,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.17,0.1,0.03,1,14.549,277,
54.3,1566744310,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.17,0.11,0.04,1,14.549,277,
54.35,1566744310,0,36.57778,-79.3314967,163.3,536,0,268.6,4.2,0.17,0.11,0.04,1,14.549,277,
54.4,1566744310,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.17,0.11,0.04,1,14.549,277,
54.45,1566744310,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.17,0.11,0.04,1,14.549,277,
54.5,1566744311,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.17,0.11,0.04,1,14.549,277,
54.55,1566744311,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.17,0.11,0.04,1,14.549,277,
54.6,1566744311,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.17,0.11,0.04,1,14.549,277,
54.65,1566744311,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.18,0.11,0.04,1,14.549,277,
54.7,1566744311,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.18,0.11,0.05,1,14.549,277,
54.75,1566744311,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.16,0.11,0.05,1,14.549,277,
54.8,1566744311,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.15,0.11,0.04,1,14.549,277,
54.85,1566744311,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.15,0.1,0.02,1,14.549,277,
54.9,1566744311,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.15,0.1,0.02,1,14.549,277,
54.95,1566744311,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.15,0.1,0.02,1,14.549,277,
55,1566744311,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.15,0.1,0.02,1,14.549,277,
55.05,1566744311,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.16,0.1,0.04,1,14.549,277,
55.1,1566744311,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.17,0.11,0.04,1,14.549,277,
55.15,1566744311,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.18,0.12,0.06,1,14.549,277,
55.2,1566744311,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.18,0.13,0.07,1,14.549,277,
55.25,1566744311,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.16,0.13,0.06,1,14.549,277,
55.3,1566744311,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.14,0.14,0.03,1,14.549,277,
55.35,1566744311,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.15,0.14,0.04,1,14.549,277,
55.4,1566744311,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.17,0.12,0.04,1,14.549,277,
55.45,1566744311,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.17,0.1,0.04,1,14.549,278,
55.5,1566744312,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.16,0.11,0.02,1,14.549,278,
55.55,1566744312,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.16,0.12,0.03,1,14.549,278,
55.6,1566744312,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.16,0.12,0.04,1,14.549,278,
55.65,1566744312,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.16,0.12,0.04,1,14.549,278,
55.7,1566744312,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.16,0.12,0.03,1,14.549,278,
55.75,1566744312,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.16,0.12,0.03,1,14.549,278,
55.8,1566744312,0,36.57778,-79.3314967,163.3,536,0,268.6,3.5,0.16,0.12,0.04,1,14.549,278,
