# RaceRender Data: [TrackAddict 4.4a; Android 9; samsung SM-N960U / Qualcomm Technologies, Inc SDM845] (Mode: 1),,,,,,,,,,,,,,,,,,
# Exported by TrackAddict 4.4a on Android 9,,,,,,,,,,,,,,,,,,,
# http://HPTuners.com,,,,,,,,,,,,,,,,,,,
# Fixed Rate Interpolated Export (20.000 Hz),,,,,,,,,,,,,,,,,,,
# Lap 0: 00:09:11.807,,,,,,,,,,,,,,,,,,,
# Lap 1: 00:00:45.948,,,,,,,,,,,,,,,,,,,
# Lap 2: 00:01:25.705,,,,,,,,,,,,,,,,,,,
Time,UTC Time,Lap,Latitude,Longitude,Altitude (m),Altitude (ft),Speed (MPH),Heading,Accuracy (m),Accel X,Accel Y,Accel Z,Brake (calculated),Barometric Pressure (PSI),Pressure Altitude (ft),,,,
546.8,1571594003,0,36.12627,-80.2536633,305.7,1003,0,108.7,2.5,0.03,-0.01,0,1,14.147,1047,,,,
546.85,1571594003,0,36.12627,-80.2536633,305.7,1003,0,108.7,2.5,0.03,-0.01,0,1,14.147,1047,,,,
546.9,1571594003,0,36.12627,-80.2536633,305.8,1003,0,108.7,2.5,0.03,-0.01,0,1,14.147,1047,,,,
546.95,1571594003,0,36.12627,-80.2536633,305.8,1003,0,108.7,2.5,0.03,-0.01,0,1,14.147,1047,,,,
547,1571594003,0,36.12627,-80.2536633,305.8,1003,0,108.7,2.5,0.03,-0.01,0,1,14.147,1048,,,,
547.05,1571594003,0,36.12627,-80.2536633,305.8,1003,0,108.7,2.5,0.03,-0.01,0,1,14.147,1048,,,,
547.1,1571594003,0,36.12627,-80.2536633,305.8,1003,0,108.7,2.5,0.03,-0.01,0,1,14.147,1048,,,,
547.15,1571594003,0,36.12627,-80.2536633,305.8,1003,0,108.7,2.5,0.03,-0.01,0,1,14.147,1047,,,,
547.2,1571594003,0,36.12627,-80.2536633,305.8,1003,0,108.7,2.5,0.03,-0.01,0,1,14.147,1047,,,,
547.25,1571594003,0,36.12627,-80.2536633,305.8,1003,0,108.7,2.5,0.02,-0.01,0,1,14.147,1047,,,,
547.3,1571594003,0,36.12627,-80.2536633,305.8,1003,0,108.7,2.5,0.02,-0.01,0,1,14.147,1048,,,,
547.35,1571594003,0,36.12627,-80.2536633,305.8,1003,0,108.7,2.5,0.02,-0.01,-0.01,1,14.147,1048,,,,
547.4,1571594003,0,36.12627,-80.2536633,305.8,1003,0,108.7,2.5,0.03,-0.01,-0.01,1,14.147,1048,,,,
547.45,1571594003,0,36.12627,-80.2536633,305.8,1003,0,108.7,2.5,0.03,-0.01,0,1,14.147,1047,,,,
547.5,1571594004,0,36.12627,-80.2536633,305.8,1003,0,108.7,2.5,0.03,-0.01,0,1,14.147,1047,,,,
547.55,1571594004,0,36.12627,-80.2536633,305.8,1003,0,108.7,2.5,0.02,-0.01,0,1,14.147,1047,,,,
547.6,1571594004,0,36.12627,-80.2536633,305.8,1003,0,108.7,2.5,0.02,-0.01,0,1,14.147,1048,,,,
547.65,1571594004,0,36.12627,-80.2536633,305.8,1003,0,108.7,2.5,0.03,-0.01,0,1,14.147,1048,,,,
547.7,1571594004,0,36.12627,-80.2536633,305.8,1003,0,108.7,2.5,0.03,-0.01,0,1,14.147,1048,,,,
547.75,1571594004,0,36.12627,-80.2536633,305.8,1003,0,108.7,2.5,0.03,-0.01,0,1,14.147,1048,,,,
547.8,1571594004,0,36.12627,-80.2536633,305.8,1003,0,108.7,2.5,0.03,-0.01,0,1,14.147,1048,,,,
547.85,1571594004,0,36.12627,-80.2536633,305.8,1003,0,108.7,2.5,0.02,-0.01,0,1,14.147,1048,,,,
547.9,1571594004,0,36.12627,-80.2536633,305.8,1003,0,108.7,2.5,0.02,-0.01,0,1,14.147,1048,,,,
547.95,1571594004,0,36.12627,-80.2536633,305.8,1003,0,108.7,2.5,0.02,-0.01,0,1,14.147,1048,,,,
548,1571594004,0,36.12627,-80.2536633,305.8,1003,0,108.7,2.5,0.03,-0.01,0,1,14.147,1048,,,,
548.05,1571594004,0,36.12627,-80.2536633,305.8,1003,0,108.7,2.5,0.03,-0.01,0,1,14.147,1047,,,,
548.1,1571594004,0,36.12627,-80.2536633,305.8,1003,0,108.7,2.5,0.03,-0.02,0,1,14.147,1047,,,,
548.15,1571594004,0,36.12627,-80.2536633,305.8,1003,0,108.7,2.5,0.02,-0.01,0,1,14.147,1048,,,,
548.2,1571594004,0,36.12627,-80.2536633,305.8,1003,0,108.7,2.5,0.02,-0.01,0,1,14.147,1048,,,,
548.25,1571594004,0,36.12627,-80.2536633,305.8,1003,0,108.7,2.5,0.03,-0.01,0,1,14.147,1048,,,,
548.3,1571594004,0,36.12627,-80.2536633,305.8,1003,0,108.7,2.5,0.03,-0.01,0,1,14.147,1048,,,,
548.35,1571594004,0,36.12627,-80.2536633,305.8,1003,0,108.7,2.5,0.03,-0.01,0,1,14.147,1048,,,,
548.4,1571594004,0,36.12627,-80.2536633,305.8,1003,0,108.7,2.5,0.02,-0.01,0,1,14.147,1048,,,,
548.45,1571594004,0,36.12627,-80.2536633,305.8,1003,0,108.7,2.5,0.02,-0.01,0,1,14.147,1048,,,,
548.5,1571594005,0,36.12627,-80.2536633,305.8,1003,0,108.7,2.5,0.02,-0.01,0,1,14.147,1048,,,,
548.55,1571594005,0,36.12627,-80.2536633,305.8,1003,0,108.7,2.5,0.02,-0.01,0,1,14.147,1047,,,,
548.6,1571594005,0,36.12627,-80.2536633,305.9,1003,0,108.7,2.5,0.02,-0.01,-0.01,1,14.147,1047,,,,
548.65,1571594005,0,36.12627,-80.2536633,305.9,1004,0,108.7,2.5,0.02,-0.01,0,1,14.147,1047,,,,
548.7,1571594005,0,36.12627,-80.2536633,305.9,1004,0,108.7,2.5,0.02,-0.01,0,1,14.147,1047,,,,
548.75,1571594005,0,36.12627,-80.2536633,306,1004,0,108.7,2.5,0.03,-0.01,0,1,14.147,1047,,,,
548.8,1571594005,0,36.12627,-80.253665,306,1004,0,108.7,2.5,0.04,-0.01,0.01,1,14.147,1048,,,,
548.85,1571594005,0,36.12627,-80.253665,306,1004,0,108.7,2.5,0.05,-0.01,0.01,1,14.147,1047,,,,
548.9,1571594005,0,36.12627,-80.253665,306,1004,0,108.7,2.5,0.08,-0.01,0,1,14.147,1047,,,,
548.95,1571594005,0,36.12627,-80.253665,306,1004,0,108.7,2.5,0.12,-0.01,0,1,14.147,1047,,,,
549,1571594005,0,36.12627,-80.253665,306,1004,0,108.7,2.5,0.19,-0.01,0,1,14.147,1048,,,,
549.05,1571594005,0,36.12627,-80.253665,306,1004,0,108.7,2.5,0.27,-0.02,0,1,14.147,1047,,,,
549.1,1571594005,0,36.12627,-80.253665,306,1004,0,108.7,2.5,0.3,-0.02,0,1,14.147,1047,,,,
549.15,1571594005,0,36.12627,-80.253665,306,1004,0,108.7,2.5,0.35,-0.02,0,1,14.147,1047,,,,
549.2,1571594005,0,36.12627,-80.253665,306,1004,0,108.7,2.5,0.4,-0.02,0,1,14.147,1048,,,,
549.25,1571594005,0,36.12627,-80.253665,306,1004,0,108.7,2.5,0.48,-0.02,0.01,1,14.147,1048,,,,
549.3,1571594005,0,36.12627,-80.253665,306,1004,0.1,108.7,2.5,0.62,-0.03,0.01,1,14.147,1048,,,,
549.35,1571594005,0,36.12627,-80.253665,306,1004,0.1,108.7,2.5,0.65,-0.03,0,1,14.147,1047,,,,
549.4,1571594005,0,36.12627,-80.253665,306,1004,0.1,108.7,2.5,0.67,-0.04,0,1,14.147,1047,,,,
549.45,1571594005,0,36.12627,-80.253665,306,1004,0.2,108.7,2.5,0.65,-0.04,0.01,1,14.147,1047,,,,
549.5,1571594006,0,36.12627,-80.253665,306,1004,0.2,108.7,2.5,0.56,-0.03,0.01,1,14.147,1048,,,,
549.55,1571594006,0,36.1262698,-80.2536632,306,1004,2.6,109.1,2.5,0.45,-0.02,-0.01,1,14.147,1047,,,,
549.6,1571594006,0,36.1262695,-80.2536628,306,1004,3.1,110.1,2.5,0.43,0,-0.01,1,14.147,1047,,,,
549.65,1571594006,0,36.1262691,-80.2536625,306,1004,3.7,111.1,2.5,0.41,0.01,0,1,14.147,1047,,,,
549.7,1571594006,0,36.1262688,-80.2536621,306.1,1004,4.2,112,2.5,0.44,-0.02,0.01,1,14.147,1047,,,,
549.75,1571594006,0,36.1262685,-80.2536618,306.1,1004,4.8,113,2.5,0.46,-0.04,0.01,1,14.147,1047,,,,
549.8,1571594006,0,36.1262681,-80.2536596,306,1004,6.5,112.7,2.5,0.41,-0.03,-0.01,1,14.147,1047,,,,
549.85,1571594006,0,36.1262678,-80.2536589,306,1004,6.6,112.7,2.5,0.41,-0.02,-0.02,1,14.147,1047,,,,
549.9,1571594006,0,36.1262675,-80.2536583,306,1004,6.8,112.6,2.5,0.39,-0.02,-0.02,1,14.147,1047,,,,
549.95,1571594006,0,36.1262671,-80.2536576,306,1004,7,112.6,2.5,0.38,-0.02,-0.02,1,14.147,1047,,,,
550,1571594006,0,36.1262668,-80.2536569,306,1004,7.1,112.5,2.5,0.38,-0.03,-0.01,1,14.147,1047,,,,
550.05,1571594006,0,36.1262664,-80.2536562,306,1004,7.3,112.5,2.5,0.42,-0.04,0,1,14.147,1047,,,,
550.1,1571594006,0,36.1262661,-80.2536555,306,1004,7.6,112.4,2.5,0.44,-0.03,0,1,14.147,1047,,,,
550.15,1571594006,0,36.1262658,-80.2536548,306.1,1004,7.8,112.4,2.5,0.44,-0.02,0.01,1,14.147,1047,,,,
550.2,1571594006,0,36.1262654,-80.2536541,306.1,1004,8,112.3,2.5,0.46,-0.01,0,1,14.147,1047,,,,
550.25,1571594006,0,36.1262651,-80.2536535,306.1,1004,8.3,112.3,2.5,0.49,0,0,1,14.147,1047,,,,
550.3,1571594006,0,36.1262648,-80.2536479,306.1,1004,9.2,112.1,2.5,0.55,-0.01,0,1,14.147,1047,,,,
550.35,1571594006,0,36.1262645,-80.2536472,306.1,1004,9.4,112.1,2.5,0.54,-0.01,0,1,14.147,1047,,,,
550.4,1571594006,0,36.1262641,-80.2536466,306.1,1004,9.5,112.1,2.5,0.5,-0.01,-0.01,1,14.147,1047,,,,
550.45,1571594006,0,36.1262638,-80.2536459,306.1,1004,9.7,112,2.5,0.5,-0.02,-0.03,1,14.147,1047,,,,
550.5,1571594007,0,36.1262634,-80.2536452,306.1,1004,9.8,112,2.5,0.58,-0.02,-0.01,1,14.147,1048,,,,
550.55,1571594007,0,36.1262614,-80.2536393,306.1,1004,10.9,111.8,2.5,0.65,-0.01,0,1,14.147,1048,,,,
550.6,1571594007,0,36.1262611,-80.2536384,306.1,1004,11.2,111.8,2.5,0.64,-0.01,0,1,14.147,1048,,,,
550.65,1571594007,0,36.1262608,-80.2536374,306.1,1004,11.4,111.8,2.5,0.63,-0.01,0,1,14.147,1048,,,,
550.7,1571594007,0,36.1262604,-80.2536364,306.1,1004,11.6,111.8,2.5,0.63,-0.01,0,1,14.147,1048,,,,
550.75,1571594007,0,36.1262601,-80.2536354,306.1,1004,11.8,111.8,2.5,0.58,0,-0.01,1,14.147,1048,,,,
550.8,1571594007,0,36.1262592,-80.2536329,306.1,1004,12.2,111.8,2.5,0.41,0.03,0.01,1,14.147,1048,,,,
550.85,1571594007,0,36.1262578,-80.2536291,306.1,1004,12.8,111.9,2.5,0.27,0.09,0.03,1,14.147,1049,,,,
550.9,1571594007,0,36.1262565,-80.2536253,306.1,1004,13.4,112,2.5,0.27,0.11,0.03,1,14.147,1049,,,,
550.95,1571594007,0,36.1262551,-80.2536215,306.1,1004,14,112.1,2.5,0.33,0.1,0,1,14.146,1049,,,,
551,1571594007,0,36.1262537,-80.2536178,306.1,1004,14.6,112.1,2.5,0.45,0.05,-0.04,1,14.146,1050,,,,
551.05,1571594007,0,36.1262531,-80.2536157,306.1,1004,15,112.2,2.5,0.5,0.03,-0.05,1,14.146,1050,,,,
551.1,1571594007,0,36.1262527,-80.2536143,306.1,1004,15.3,112.2,2.5,0.5,0.07,0,1,14.146,1050,,,,
551.15,1571594007,0,36.1262524,-80.253613,306.1,1004,15.6,112.2,2.5,0.43,0.08,0.02,1,14.146,1050,,,,
551.2,1571594007,0,36.1262521,-80.2536117,306.1,1004,15.9,112.2,2.5,0.35,0.07,0.02,1,14.146,1051,,,,
551.25,1571594007,0,36.1262517,-80.2536103,306.1,1004,16.2,112.2,2.5,0.33,0.05,0.02,1,14.146,1051,,,,
551.3,1571594007,0,36.1262364,-80.2535677,306.1,1004,21.1,114.8,2.5,0.41,0.08,0.05,1,14.146,1051,,,,
551.35,1571594007,0,36.1262357,-80.2535659,306.1,1004,21.4,114.9,2.5,0.48,0.08,0.03,1,14.146,1051,,,,
551.4,1571594007,0,36.126235,-80.2535642,306.1,1004,21.6,115,2.5,0.49,0.06,0.03,1,14.145,1052,,,,
551.45,1571594007,0,36.1262343,-80.2535625,306.1,1004,21.9,115,2.5,0.47,0.06,0,1,14.145,1052,,,,
551.5,1571594008,0,36.1262336,-80.2535608,306.1,1004,22.1,115.1,2.5,0.43,0.06,0.02,1,14.144,1053,,,,
551.55,1571594008,0,36.1262247,-80.2535376,306.1,1004,24.3,116.3,2.5,0.38,0.01,0.01,1,14.144,1053,,,,
551.6,1571594008,0,36.126224,-80.2535355,306.1,1004,24.6,116.4,2.5,0.38,0,0.01,1,14.144,1053,,,,
551.65,1571594008,0,36.1262233,-80.2535334,306.1,1004,24.8,116.5,2.5,0.38,-0.02,0,1,14.144,1053,,,,
551.7,1571594008,0,36.1262226,-80.2535312,306.1,1004,25,116.6,2.5,0.38,-0.06,-0.01,1,14.144,1054,,,,
551.75,1571594008,0,36.1262219,-80.2535291,306.1,1004,25.3,116.7,2.5,0.38,-0.09,-0.03,1,14.144,1054,,,,
551.8,1571594008,0,36.1262161,-80.2535154,306.1,1004,26.4,117,2.5,0.2,-0.09,-0.03,1,14.144,1054,,,,
551.85,1571594008,1,36.1262151,-80.253513,306.1,1004,26.6,117,2.5,0.06,-0.1,-0.04,0,14.144,1054,,,,
551.9,1571594008,1,36.1262141,-80.2535106,306.1,1004,26.8,117,2.5,0.02,-0.12,-0.04,0,14.144,1055,,,,
551.95,1571594008,1,36.126213,-80.2535082,306.1,1004,27,117,2.5,0,-0.15,-0.02,0,14.143,1055,,,,
552,1571594008,1,36.126212,-80.2535058,306.1,1004,27.2,117,2.5,-0.03,-0.15,0.01,0,14.143,1055,,,,
552.05,1571594008,1,36.1262013,-80.2534791,306.1,1004,28.2,116,2.5,0,-0.22,-0.02,0,14.143,1055,,,,
552.1,1571594008,1,36.1262002,-80.2534766,306.1,1004,28.2,115.9,2.5,0.06,-0.23,-0.06,0,14.143,1056,,,,
552.15,1571594008,1,36.1261991,-80.2534742,306.1,1004,28.2,115.7,2.5,0.1,-0.23,-0.08,0,14.143,1056,,,,
552.2,1571594008,1,36.1261981,-80.2534717,306.1,1004,28.2,115.6,2.5,0.11,-0.24,-0.07,0,14.142,1057,,,,
552.25,1571594008,1,36.126197,-80.2534692,306.1,1004,28.2,115.4,2.5,0.35,-0.37,-0.02,1,14.142,1058,,,,
552.3,1571594008,1,36.1261913,-80.2534536,306.1,1004,28.2,114.3,2.5,0.34,-0.46,-0.02,1,14.141,1058,,,,
552.35,1571594008,1,36.1261906,-80.2534509,306.1,1004,28.3,114,2.5,0.26,-0.47,-0.01,1,14.141,1058,,,,
552.4,1571594008,1,36.12619,-80.2534482,306.1,1004,28.4,113.7,2.5,0.22,-0.47,0.01,1,14.141,1058,,,,
552.45,1571594008,1,36.1261893,-80.2534454,306.1,1004,28.5,113.5,2.5,0.26,-0.52,0.02,1,14.141,1058,,,,
552.5,1571594009,1,36.1261886,-80.2534427,306.1,1004,28.6,113.2,2.5,0.28,-0.61,-0.01,1,14.141,1058,,,,
552.55,1571594009,1,36.126183,-80.2534269,306.1,1004,29.7,109.5,2.5,0.23,-0.69,-0.02,1,14.141,1058,,,,
552.6,1571594009,1,36.1261823,-80.2534241,306.1,1004,29.9,109.1,2.5,0.21,-0.72,-0.02,1,14.141,1058,,,,
552.65,1571594009,1,36.1261816,-80.2534214,306.1,1004,30,108.7,2.5,0.24,-0.81,-0.02,1,14.141,1059,,,,
552.7,1571594009,1,36.1261809,-80.2534187,306.1,1004,30.2,108.2,2.5,0.28,-0.84,0,1,14.141,1059,,,,
552.75,1571594009,1,36.1261802,-80.2534159,306.1,1004,30.4,107.8,2.5,0.3,-0.77,0,1,14.141,1059,,,,
552.8,1571594009,1,36.1261715,-80.2533854,306.1,1004,30.5,103.1,2.5,0.21,-0.82,-0.04,1,14.141,1059,,,,
552.85,1571594009,1,36.1261712,-80.2533823,306.1,1004,30.7,102.3,2.5,0.2,-0.79,-0.08,0,14.141,1059,,,,
552.9,1571594009,1,36.1261708,-80.2533791,306.1,1004,30.8,101.5,2.5,0.2,-0.71,-0.13,0,14.141,1060,,,,
552.95,1571594009,1,36.1261705,-80.253376,306.1,1004,31,100.6,2.5,0.22,-0.66,-0.12,1,14.141,1060,,,,
553,1571594009,1,36.1261701,-80.2533728,306.1,1004,31.2,99.8,2.5,0.26,-0.66,-0.1,1,14.141,1060,,,,
553.05,1571594009,1,36.1261665,-80.2533387,306.1,1004,33,94.2,2.5,0.28,-0.8,-0.02,1,14.14,1061,,,,
553.1,1571594009,1,36.1261662,-80.2533357,306.1,1004,33.2,93.6,2.5,0.26,-0.75,-0.01,1,14.14,1061,,,,
553.15,1571594009,1,36.1261659,-80.2533326,306.1,1004,33.4,93,2.5,0.26,-0.67,-0.01,1,14.14,1061,,,,
553.2,1571594009,1,36.1261656,-80.2533296,306.1,1004,33.6,92.3,2.5,0.27,-0.6,0,1,14.14,1061,,,,
553.25,1571594009,1,36.1261653,-80.2533265,306.1,1004,33.8,91.7,2.5,0.29,-0.51,0.04,1,14.14,1061,,,,
553.3,1571594009,1,36.126165,-80.2533234,306.1,1004,34,91.1,2.5,0.28,-0.41,0.04,1,14.14,1062,,,,
553.35,1571594009,1,36.126165,-80.2533026,305.9,1004,34.6,88.7,2.5,0.28,-0.39,0,1,14.14,1062,,,,
553.4,1571594009,1,36.126165,-80.2532984,305.9,1003,34.7,88.2,2.5,0.27,-0.24,-0.01,1,14.14,1062,,,,
553.45,1571594009,1,36.126165,-80.2532941,305.8,1003,34.8,87.6,2.5,0.27,-0.22,-0.03,1,14.14,1063,,,,
553.5,1571594010,1,36.126165,-80.2532898,305.7,1003,35,87.1,2.5,0.28,-0.21,-0.01,1,14.14,1063,,,,
553.55,1571594010,1,36.1261685,-80.2532517,305.6,1003,36.3,84.3,2.5,0.32,-0.02,0.11,1,14.14,1062,,,,
553.6,1571594010,1,36.1261688,-80.2532479,305.6,1003,36.4,84.2,2.5,0.29,0.03,0.1,1,14.14,1062,,,,
553.65,1571594010,1,36.1261692,-80.253244,305.5,1002,36.5,84.2,2.5,0.23,0.16,0.02,1,14.14,1063,,,,
553.7,1571594010,1,36.1261695,-80.2532402,305.5,1002,36.6,84.1,2.5,0.18,0.37,-0.06,0,14.139,1063,,,,
553.75,1571594010,1,36.1261699,-80.2532363,305.5,1002,36.7,84.1,2.5,0.24,0.49,0.03,1,14.139,1063,,,,
553.8,1571594010,1,36.1261702,-80.253213,305.3,1002,37.3,85,2.5,0.35,0.59,0.13,1,14.138,1063,,,,
553.85,1571594010,1,36.1261705,-80.2532092,305.3,1002,37.4,85.4,2.5,0.33,0.65,0.13,1,14.138,1063,,,,
553.9,1571594010,1,36.1261708,-80.2532055,305.2,1001,37.5,85.8,2.5,0.29,0.69,0.07,1,14.138,1064,,,,
553.95,1571594010,1,36.1261712,-80.2532018,305.2,1001,37.5,86.2,2.5,0.28,0.72,0.01,1,14.138,1064,,,,
554,1571594010,1,36.1261715,-80.2531981,305.2,1001,37.6,86.5,2.5,0.28,0.72,0,1,14.138,1065,,,,
554.05,1571594010,1,36.1261716,-80.2531569,305.2,1001,38.8,91.8,2.5,0.31,0.58,-0.03,1,14.138,1064,,,,
554.1,1571594010,1,36.1261712,-80.2531523,305.2,1001,38.9,92.2,2.5,0.29,0.59,-0.05,1,14.138,1064,,,,
554.15,1571594010,1,36.1261708,-80.2531476,305.2,1001,38.9,92.5,2.5,0.2,0.64,-0.07,0,14.138,1065,,,,
554.2,1571594010,1,36.1261705,-80.253143,305.2,1001,39,92.9,2.5,0.23,0.66,-0.04,1,14.138,1066,,,,
554.25,1571594010,1,36.1261701,-80.2531384,305.2,1001,39.1,93.3,2.5,0.31,0.7,0.02,1,14.138,1066,,,,
554.3,1571594010,1,36.1261698,-80.2531341,305.2,1001,39.2,93.7,2.5,0.34,0.7,0.04,1,14.138,1066,,,,
554.35,1571594010,1,36.1261695,-80.2531302,305.2,1001,39.4,94.3,2.5,0.35,0.7,0.04,1,14.138,1066,,,,
554.4,1571594010,1,36.1261691,-80.2531263,305.2,1001,39.6,94.8,2.5,0.3,0.66,0,1,14.138,1066,,,,
554.45,1571594010,1,36.1261688,-80.2531223,305.2,1001,39.7,95.3,2.5,0.28,0.57,-0.03,1,14.138,1066,,,,
554.5,1571594011,1,36.1261685,-80.2531184,305.2,1001,39.9,95.8,2.5,0.28,0.46,-0.04,1,14.138,1066,,,,
554.55,1571594011,1,36.1261679,-80.2531142,305.2,1001,40,96.4,2.5,0.27,0.4,-0.03,1,14.137,1066,,,,
554.6,1571594011,1,36.1261672,-80.2531097,305.2,1001,40,96.9,2.5,0.11,0.3,-0.02,0,14.137,1067,,,,
554.65,1571594011,1,36.1261666,-80.2531053,305.2,1001,40,97.4,2.5,-0.16,0.12,0.01,0,14.137,1067,,,,
554.7,1571594011,1,36.1261659,-80.2531008,305.2,1001,40,97.9,2.5,-0.32,-0.09,0,0,14.137,1068,,,,
554.75,1571594011,1,36.1261652,-80.2530964,305.2,1001,40,98.4,2.5,-0.37,-0.27,-0.05,0,14.137,1068,,,,
554.8,1571594011,1,36.1261612,-80.2530723,305.1,1001,41,101,2.5,-0.38,-0.36,-0.09,0,14.137,1068,,,,
554.85,1571594011,1,36.1261606,-80.253068,305.1,1001,41.2,101.4,2.5,-0.27,-0.41,-0.1,0,14.137,1068,,,,
554.9,1571594011,1,36.1261599,-80.2530636,305,1001,41.3,101.7,2.5,-0.17,-0.48,-0.1,0,14.137,1069,,,,
554.95,1571594011,1,36.1261592,-80.2530593,305,1001,41.5,102.1,2.5,-0.15,-0.53,-0.03,0,14.137,1068,,,,
555,1571594011,1,36.1261586,-80.2530549,305,1001,41.6,102.4,2.5,-0.17,-0.6,0.03,0,14.137,1068,,,,
555.05,1571594011,1,36.1261446,-80.252986,304.8,1000,42.3,104.7,2.5,-0.19,-0.69,0.05,0,14.137,1068,,,,
555.1,1571594011,1,36.1261439,-80.252982,304.8,1000,42.1,104.4,2.5,-0.14,-0.75,0.05,0,14.137,1068,,,,
555.15,1571594011,1,36.1261433,-80.2529779,304.8,1000,42,104,2.5,-0.06,-0.77,0.04,0,14.137,1068,,,,
555.2,1571594011,1,36.1261426,-80.2529739,304.8,1000,41.8,103.7,2.5,-0.04,-0.85,0.04,0,14.137,1067,,,,
555.25,1571594011,1,36.1261419,-80.2529698,304.8,1000,41.7,103.4,2.5,-0.04,-0.88,0.01,0,14.137,1067,,,,
555.3,1571594011,1,36.1261412,-80.2529656,304.8,1000,41.6,103,2.5,-0.06,-0.88,-0.04,0,14.137,1067,,,,
555.35,1571594011,1,36.1261406,-80.2529613,304.8,1000,41.5,102.7,2.5,-0.04,-0.86,-0.06,0,14.137,1066,,,,
555.4,1571594011,1,36.1261399,-80.252957,304.7,1000,41.4,102.3,2.5,-0.03,-0.91,-0.06,0,14.137,1066,,,,
555.45,1571594011,1,36.1261392,-80.2529526,304.7,1000,41.4,102,2.5,-0.03,-0.96,-0.03,0,14.137,1067,,,,
555.5,1571594012,1,36.1261386,-80.2529483,304.7,1000,41.3,101.6,2.5,-0.02,-0.96,-0.05,0,14.137,1067,,,,
555.55,1571594012,1,36.12613,-80.2528665,304.6,999,40.3,90.8,2.5,-0.11,-0.56,-0.29,0,14.137,1068,,,,
555.6,1571594012,1,36.12613,-80.252862,304.6,999,40.3,90.4,2.5,-0.11,-0.6,-0.28,0,14.137,1068,,,,
555.65,1571594012,1,36.12613,-80.2528574,304.5,999,40.4,89.9,2.5,-0.11,-0.76,-0.23,0,14.137,1068,,,,
555.7,1571594012,1,36.12613,-80.2528528,304.5,999,40.5,89.4,2.5,-0.07,-0.84,-0.11,0,14.137,1068,,,,
555.75,1571594012,1,36.12613,-80.2528482,304.5,999,40.5,89,2.5,-0.08,-0.88,0.02,0,14.137,1068,,,,
555.8,1571594012,1,36.1261318,-80.252805,304.2,998,39.8,83.4,2.5,-0.28,-0.83,-0.05,0,14.137,1068,,,,
555.85,1571594012,1,36.1261321,-80.2528008,304.1,998,39.7,83,2.5,-0.23,-1.02,-0.02,0,14.137,1067,,,,
555.9,1571594012,1,36.1261325,-80.2527967,304.1,998,39.7,82.5,2.5,-0.14,-1.02,-0.02,0,14.137,1067,,,,
555.95,1571594012,1,36.1261328,-80.2527925,304.1,998,39.6,82.1,2.5,-0.02,-1.01,-0.01,0,14.137,1068,,,,
556,1571594012,1,36.1261332,-80.2527883,304,997,39.6,81.7,2.5,-0.03,-1,0.02,0,14.137,1068,,,,
556.05,1571594012,1,36.126137,-80.2527661,303.8,997,39.5,76,2.5,-0.06,-1.05,-0.08,0,14.137,1068,,,,
556.1,1571594012,1,36.1261377,-80.252762,303.8,997,39.3,75.2,2.5,-0.07,-1.09,-0.12,0,14.137,1068,,,,
556.15,1571594012,1,36.1261384,-80.2527578,303.8,997,39.1,74.4,2.5,-0.05,-0.88,-0.13,0,14.137,1068,,,,
556.2,1571594012,1,36.1261391,-80.2527537,303.8,997,38.8,73.6,2.5,0.11,-0.79,-0.08,0,14.137,1068,,,,
556.25,1571594012,1,36.1261398,-80.2527495,303.8,997,38.6,72.7,2.5,0.17,-1.06,0.03,0,14.137,1068,,,,
556.3,1571594012,1,36.1261523,-80.2527116,303.7,996,38.2,66.4,2.5,0.14,-1.06,-0.03,0,14.137,1068,,,,
556.35,1571594012,1,36.1261536,-80.2527079,303.7,996,38.3,65.7,2.5,0.11,-0.87,-0.16,0,14.137,1067,,,,
556.4,1571594012,1,36.126155,-80.2527041,303.7,996,38.4,65,2.5,0.08,-0.8,-0.18,0,14.137,1067,,,,
556.45,1571594012,1,36.1261563,-80.2527004,303.7,996,38.4,64.4,2.5,0.01,-0.8,-0.15,0,14.137,1068,,,,
556.5,1571594013,1,36.1261577,-80.2526967,303.7,996,38.5,63.7,2.5,-0.04,-0.9,-0.12,0,14.137,1068,,,,
556.55,1571594013,1,36.1261757,-80.2526601,303.7,996,38,56.7,2.5,-0.06,-0.98,-0.07,0,14.137,1068,,,,
556.6,1571594013,1,36.1261775,-80.2526566,303.7,996,38,56.2,2.5,-0.18,-0.98,0.08,0,14.137,1068,,,,
556.65,1571594013,1,36.1261792,-80.2526532,303.7,996,38,55.6,2.5,-0.43,-0.99,0.17,0,14.136,1069,,,,
556.7,1571594013,1,36.126181,-80.2526497,303.7,996,38,55.1,2.5,-0.66,-0.77,0.07,0,14.135,1069,,,,
556.75,1571594013,1,36.1261827,-80.2526462,303.7,996,38,54.5,2.5,-0.8,-0.2,-0.1,0,14.135,1069,,,,
556.8,1571594013,1,36.1261942,-80.2526285,303.7,996,37.4,51.9,2.5,-0.78,0.06,-0.07,0,14.135,1070,,,,
556.85,1571594013,1,36.1261959,-80.2526258,303.7,996,37.1,51.6,2.5,-0.72,0.03,-0.02,0,14.135,1070,,,,
556.9,1571594013,1,36.1261976,-80.2526231,303.7,996,36.8,51.3,2.5,-0.72,0,0.02,0,14.135,1070,,,,
